FIPS_code,State,Area_name,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013
51077,VA,"Grayson County, VA","7,006","6,345",661,9.4
51079,VA,"Greene County, VA","9,690","9,234",456,4.7
51081,VA,"Greensville County, VA","4,354","4,025",329,7.6
51083,VA,"Halifax County, VA","15,852","14,434","1,418",8.9
51085,VA,"Hanover County, VA","55,429","52,693","2,736",4.9
51087,VA,"Henrico County, VA","174,131","164,651","9,480",5.4
51089,VA,"Henry County, VA","23,392","21,311","2,081",8.9
51091,VA,"Highland County, VA","1,419","1,360",59,4.2
51093,VA,"Isle of Wight County, VA","18,861","17,803","1,058",5.6
51095,VA,"James City County, VA","33,708","31,951","1,757",5.2
51097,VA,"King and Queen County, VA","3,639","3,422",217,6
51099,VA,"King George County, VA","11,979","11,301",678,5.7
51101,VA,"King William County, VA","8,701","8,222",479,5.5
51103,VA,"Lancaster County, VA","5,399","5,003",396,7.3
51105,VA,"Lee County, VA","9,298","8,502",796,8.6
51107,VA,"Loudoun County, VA","191,165","182,994","8,171",4.3
51109,VA,"Louisa County, VA","18,056","17,057",999,5.5
51111,VA,"Lunenburg County, VA","5,325","4,958",367,6.9
51113,VA,"Madison County, VA","7,229","6,914",315,4.4
51115,VA,"Mathews County, VA","4,165","3,959",206,4.9
51117,VA,"Mecklenburg County, VA","12,771","11,608","1,163",9.1
51119,VA,"Middlesex County, VA","5,115","4,839",276,5.4
51121,VA,"Montgomery County, VA","49,678","46,938","2,740",5.5
51125,VA,"Nelson County, VA","7,359","6,963",396,5.4
51127,VA,"New Kent County, VA","10,788","10,257",531,4.9
51131,VA,"Northampton County, VA","6,031","5,494",537,8.9
51133,VA,"Northumberland County, VA","5,689","5,278",411,7.2
51135,VA,"Nottoway County, VA","7,073","6,656",417,5.9
51137,VA,"Orange County, VA","16,118","15,187",931,5.8
51139,VA,"Page County, VA","11,934","10,860","1,074",9
51141,VA,"Patrick County, VA","7,798","7,166",632,8.1
51143,VA,"Pittsylvania County, VA","30,437","28,347","2,090",6.9
51145,VA,"Powhatan County, VA","13,567","12,894",673,5
51147,VA,"Prince Edward County, VA","9,985","9,166",819,8.2
51149,VA,"Prince George County, VA","14,740","13,733","1,007",6.8
51153,VA,"Prince William County, VA","231,198","219,435","11,763",5.1
51155,VA,"Pulaski County, VA","16,853","15,605","1,248",7.4
51157,VA,"Rappahannock County, VA","3,918","3,722",196,5
51159,VA,"Richmond County, VA","3,940","3,702",238,6
51161,VA,"Roanoke County, VA","49,848","47,408","2,440",4.9
51163,VA,"Rockbridge County, VA","10,419","9,828",591,5.7
51165,VA,"Rockingham County, VA","40,640","38,627","2,013",5
51167,VA,"Russell County, VA","11,598","10,638",960,8.3
51169,VA,"Scott County, VA","10,003","9,321",682,6.8
51171,VA,"Shenandoah County, VA","20,945","19,798","1,147",5.5
51173,VA,"Smyth County, VA","13,397","12,210","1,187",8.9
51175,VA,"Southampton County, VA","9,244","8,739",505,5.5
51177,VA,"Spotsylvania County, VA","64,172","60,530","3,642",5.7
51179,VA,"Stafford County, VA","66,106","62,452","3,654",5.5
51181,VA,"Surry County, VA","3,633","3,374",259,7.1
51183,VA,"Sussex County, VA","4,183","3,804",379,9.1
51185,VA,"Tazewell County, VA","17,665","16,174","1,491",8.4
51187,VA,"Warren County, VA","20,091","18,887","1,204",6
51191,VA,"Washington County, VA","27,842","26,111","1,731",6.2
51193,VA,"Westmoreland County, VA","9,099","8,489",610,6.7
51195,VA,"Wise County, VA","15,086","13,561","1,525",10.1
51197,VA,"Wythe County, VA","13,995","12,931","1,064",7.6
51199,VA,"York County, VA","31,847","30,175","1,672",5.3
51510,VA,"Alexandria city, VA","93,742","90,037","3,705",4
51520,VA,"Bristol city, VA","7,822","7,289",533,6.8
51530,VA,"Buena Vista city, VA","3,314","3,094",220,6.6
51540,VA,"Charlottesville city, VA","23,410","22,340","1,070",4.6
51550,VA,"Chesapeake city, VA","116,363","109,643","6,720",5.8
51570,VA,"Colonial Heights city, VA","8,662","8,112",550,6.3
51580,VA,"Covington city, VA","2,560","2,350",210,8.2
51590,VA,"Danville city, VA","19,789","17,895","1,894",9.6
51595,VA,"Emporia city, VA","2,380","2,151",229,9.6
51600,VA,"Fairfax city, VA","13,118","12,585",533,4.1
51610,VA,"Falls Church city, VA","7,846","7,547",299,3.8
51620,VA,"Franklin city, VA","3,693","3,357",336,9.1
51630,VA,"Fredericksburg city, VA","13,763","12,894",869,6.3
51640,VA,"Galax city, VA","3,018","2,764",254,8.4
51650,VA,"Hampton city, VA","65,830","61,010","4,820",7.3
51660,VA,"Harrisonburg city, VA","24,033","22,446","1,587",6.6
51670,VA,"Hopewell city, VA","9,650","8,729",921,9.5
51678,VA,"Lexington city, VA","2,251","2,064",187,8.3
51680,VA,"Lynchburg city, VA","35,740","33,266","2,474",6.9
51683,VA,"Manassas city, VA","22,246","21,075","1,171",5.3
51685,VA,"Manassas Park city, VA","8,808","8,371",437,5
51690,VA,"Martinsville city, VA","5,693","5,067",626,11
51700,VA,"Newport News city, VA","90,463","84,482","5,981",6.6
51710,VA,"Norfolk city, VA","112,752","105,086","7,666",6.8
51720,VA,"Norton city, VA","1,869","1,717",152,8.1
51730,VA,"Petersburg city, VA","13,760","12,190","1,570",11.4
51735,VA,"Poquoson city, VA","6,349","6,041",308,4.9
51740,VA,"Portsmouth city, VA","45,461","41,847","3,614",7.9
51750,VA,"Radford city, VA","8,336","7,722",614,7.4
51760,VA,"Richmond city, VA","110,460","103,127","7,333",6.6
51770,VA,"Roanoke city, VA","49,777","46,540","3,237",6.5
51775,VA,"Salem city, VA","13,052","12,310",742,5.7
51790,VA,"Staunton city, VA","11,957","11,278",679,5.7
51800,VA,"Suffolk city, VA","41,988","39,393","2,595",6.2
51810,VA,"Virginia Beach city, VA","231,089","218,890","12,199",5.3
51820,VA,"Waynesboro city, VA","10,030","9,437",593,5.9
51830,VA,"Williamsburg city, VA","6,876","6,360",516,7.5
51840,VA,"Winchester city, VA","14,363","13,547",816,5.7
53000,WA,Washington,"3,460,772","3,230,947","229,825",6.6
53001,WA,"Adams County, WA","8,366","7,680",686,8.2
53003,WA,"Asotin County, WA","9,785","9,151",634,6.5
53005,WA,"Benton County, WA","90,174","82,314","7,860",8.7
53007,WA,"Chelan County, WA","40,363","37,491","2,872",7.1
53009,WA,"Clallam County, WA","27,299","24,731","2,568",9.4
53011,WA,"Clark County, WA","208,097","190,863","17,234",8.3
53013,WA,"Columbia County, WA","1,765","1,627",138,7.8
53015,WA,"Cowlitz County, WA","43,270","39,108","4,162",9.6
53017,WA,"Douglas County, WA","18,895","17,362","1,533",8.1
53019,WA,"Ferry County, WA","2,480","2,152",328,13.2
53021,WA,"Franklin County, WA","38,342","34,802","3,540",9.2
53023,WA,"Garfield County, WA",984,913,71,7.2
53025,WA,"Grant County, WA","43,959","40,239","3,720",8.5
53027,WA,"Grays Harbor County, WA","28,081","24,810","3,271",11.6
53029,WA,"Island County, WA","31,749","29,438","2,311",7.3
53031,WA,"Jefferson County, WA","11,407","10,360","1,047",9.2
53033,WA,"King County, WA","1,137,057","1,086,876","50,181",4.4
53035,WA,"Kitsap County, WA","113,595","105,576","8,019",7.1
53037,WA,"Kittitas County, WA","20,189","18,651","1,538",7.6
53039,WA,"Klickitat County, WA","9,707","8,813",894,9.2
53041,WA,"Lewis County, WA","31,311","28,070","3,241",10.4
53043,WA,"Lincoln County, WA","5,086","4,745",341,6.7
53045,WA,"Mason County, WA","23,335","21,048","2,287",9.8
53047,WA,"Okanogan County, WA","20,976","19,212","1,764",8.4
53049,WA,"Pacific County, WA","7,986","7,103",883,11.1
53051,WA,"Pend Oreille County, WA","4,674","4,128",546,11.7
53053,WA,"Pierce County, WA","383,769","352,522","31,247",8.1
53055,WA,"San Juan County, WA","7,784","7,329",455,5.8
53057,WA,"Skagit County, WA","56,680","51,920","4,760",8.4
53059,WA,"Skamania County, WA","4,992","4,505",487,9.8
53061,WA,"Snohomish County, WA","388,242","368,625","19,617",5.1
53063,WA,"Spokane County, WA","227,147","209,018","18,129",8
53065,WA,"Stevens County, WA","17,708","15,832","1,876",10.6
53067,WA,"Thurston County, WA","122,701","113,589","9,112",7.4
53069,WA,"Wahkiakum County, WA","1,292","1,140",152,11.8
53071,WA,"Walla Walla County, WA","28,404","26,425","1,979",7
53073,WA,"Whatcom County, WA","102,057","94,643","7,414",7.3
53075,WA,"Whitman County, WA","22,205","20,894","1,311",5.9
53077,WA,"Yakima County, WA","118,863","107,243","11,620",9.8
54000,WV,West Virginia,"799,481","745,849","53,632",6.7
54001,WV,"Barbour County, WV","6,716","6,242",474,7.1
54003,WV,"Berkeley County, WV","52,621","49,687","2,934",5.6
54005,WV,"Boone County, WV","8,662","7,842",820,9.5
54007,WV,"Braxton County, WV","5,335","4,792",543,10.2
54009,WV,"Brooke County, WV","10,383","9,591",792,7.6
54011,WV,"Cabell County, WV","42,456","40,033","2,423",5.7
54013,WV,"Calhoun County, WV","2,881","2,593",288,10
54015,WV,"Clay County, WV","3,482","3,068",414,11.9
54017,WV,"Doddridge County, WV","3,522","3,336",186,5.3
54019,WV,"Fayette County, WV","17,000","15,551","1,449",8.5
54021,WV,"Gilmer County, WV","2,754","2,573",181,6.6
54023,WV,"Grant County, WV","6,001","5,516",485,8.1
54025,WV,"Greenbrier County, WV","15,482","14,342","1,140",7.4
54027,WV,"Hampshire County, WV","9,582","8,918",664,6.9
54029,WV,"Hancock County, WV","13,409","12,333","1,076",8
54031,WV,"Hardy County, WV","5,458","4,945",513,9.4
54033,WV,"Harrison County, WV","31,822","30,071","1,751",5.5
54035,WV,"Jackson County, WV","12,036","11,219",817,6.8
54037,WV,"Jefferson County, WV","27,443","26,142","1,301",4.7
54039,WV,"Kanawha County, WV","89,513","84,281","5,232",5.8
54041,WV,"Lewis County, WV","7,367","6,900",467,6.3
54043,WV,"Lincoln County, WV","7,554","6,836",718,9.5
54045,WV,"Logan County, WV","12,390","11,185","1,205",9.7
54047,WV,"McDowell County, WV","6,197","5,416",781,12.6
54049,WV,"Marion County, WV","26,780","25,205","1,575",5.9
54051,WV,"Marshall County, WV","14,316","13,283","1,033",7.2
54053,WV,"Mason County, WV","10,573","9,593",980,9.3
54055,WV,"Mercer County, WV","23,150","21,400","1,750",7.6
54057,WV,"Mineral County, WV","11,908","10,984",924,7.8
54059,WV,"Mingo County, WV","8,487","7,547",940,11.1
54061,WV,"Monongalia County, WV","50,098","47,855","2,243",4.5
54063,WV,"Monroe County, WV","5,685","5,331",354,6.2
54065,WV,"Morgan County, WV","7,449","6,992",457,6.1
54067,WV,"Nicholas County, WV","10,381","9,397",984,9.5
54069,WV,"Ohio County, WV","21,358","20,158","1,200",5.6
54071,WV,"Pendleton County, WV","3,584","3,390",194,5.4
54073,WV,"Pleasants County, WV","2,896","2,688",208,7.2
54075,WV,"Pocahontas County, WV","3,599","3,294",305,8.5
54077,WV,"Preston County, WV","14,649","13,702",947,6.5
54079,WV,"Putnam County, WV","25,993","24,532","1,461",5.6
54081,WV,"Raleigh County, WV","31,828","29,535","2,293",7.2
54083,WV,"Randolph County, WV","11,933","11,083",850,7.1
54085,WV,"Ritchie County, WV","4,560","4,284",276,6.1
54087,WV,"Roane County, WV","5,361","4,812",549,10.2
54089,WV,"Summers County, WV","4,554","4,211",343,7.5
54091,WV,"Taylor County, WV","7,769","7,335",434,5.6
54093,WV,"Tucker County, WV","3,276","3,055",221,6.7
54095,WV,"Tyler County, WV","3,634","3,321",313,8.6
54097,WV,"Upshur County, WV","9,621","8,944",677,7
54099,WV,"Wayne County, WV","16,061","14,960","1,101",6.9
54101,WV,"Webster County, WV","3,517","3,159",358,10.2
54103,WV,"Wetzel County, WV","7,289","6,633",656,9
54105,WV,"Wirt County, WV","2,320","2,087",233,10
54107,WV,"Wood County, WV","38,493","36,133","2,360",6.1
54109,WV,"Wyoming County, WV","8,296","7,537",759,9.1
55000,WI,Wisconsin,"3,077,801","2,871,988","205,813",6.7
55001,WI,"Adams County, WI","8,721","7,779",942,10.8
55003,WI,"Ashland County, WI","8,156","7,416",740,9.1
55005,WI,"Barron County, WI","23,633","21,874","1,759",7.4
55007,WI,"Bayfield County, WI","7,753","6,908",845,10.9
55009,WI,"Brown County, WI","138,007","129,515","8,492",6.2
55011,WI,"Buffalo County, WI","6,550","6,123",427,6.5
55013,WI,"Burnett County, WI","7,482","6,852",630,8.4
55015,WI,"Calumet County, WI","27,175","25,755","1,420",5.2
55017,WI,"Chippewa County, WI","32,966","30,759","2,207",6.7
55019,WI,"Clark County, WI","17,122","15,923","1,199",7
55021,WI,"Columbia County, WI","31,221","29,195","2,026",6.5
55023,WI,"Crawford County, WI","8,120","7,460",660,8.1
55025,WI,"Dane County, WI","301,102","287,097","14,005",4.7
55027,WI,"Dodge County, WI","47,360","44,131","3,229",6.8
55029,WI,"Door County, WI","15,732","14,191","1,541",9.8
55031,WI,"Douglas County, WI","23,564","22,015","1,549",6.6
55033,WI,"Dunn County, WI","23,538","22,051","1,487",6.3
55035,WI,"Eau Claire County, WI","57,905","54,654","3,251",5.6
55037,WI,"Florence County, WI","2,196","2,015",181,8.2
55039,WI,"Fond du Lac County, WI","57,054","53,569","3,485",6.1
55041,WI,"Forest County, WI","4,078","3,634",444,10.9
55043,WI,"Grant County, WI","27,643","26,026","1,617",5.8
55045,WI,"Green County, WI","20,856","19,672","1,184",5.7
55047,WI,"Green Lake County, WI","10,202","9,398",804,7.9
55049,WI,"Iowa County, WI","13,541","12,670",871,6.4
55051,WI,"Iron County, WI","2,726","2,436",290,10.6
55053,WI,"Jackson County, WI","10,145","9,434",711,7
55055,WI,"Jefferson County, WI","45,899","43,042","2,857",6.2
55057,WI,"Juneau County, WI","13,474","12,387","1,087",8.1
55059,WI,"Kenosha County, WI","86,909","80,302","6,607",7.6
55061,WI,"Kewaunee County, WI","10,932","10,239",693,6.3
55063,WI,"La Crosse County, WI","66,755","63,241","3,514",5.3
55065,WI,"Lafayette County, WI","9,346","8,846",500,5.3
55067,WI,"Langlade County, WI","9,808","8,923",885,9
55069,WI,"Lincoln County, WI","15,173","13,919","1,254",8.3
55071,WI,"Manitowoc County, WI","42,680","39,554","3,126",7.3
55073,WI,"Marathon County, WI","72,105","67,301","4,804",6.7
55075,WI,"Marinette County, WI","21,441","19,754","1,687",7.9
55077,WI,"Marquette County, WI","7,505","6,877",628,8.4
55078,WI,"Menominee County, WI","1,571","1,324",247,15.7
55079,WI,"Milwaukee County, WI","478,784","438,862","39,922",8.3
55081,WI,"Monroe County, WI","22,756","21,199","1,557",6.8
55083,WI,"Oconto County, WI","20,447","18,882","1,565",7.7
55085,WI,"Oneida County, WI","18,586","17,004","1,582",8.5
55087,WI,"Outagamie County, WI","100,461","94,378","6,083",6.1
55089,WI,"Ozaukee County, WI","47,520","45,048","2,472",5.2
55091,WI,"Pepin County, WI","4,030","3,803",227,5.6
55093,WI,"Pierce County, WI","23,993","22,737","1,256",5.2
55095,WI,"Polk County, WI","24,302","22,582","1,720",7.1
55097,WI,"Portage County, WI","38,939","36,266","2,673",6.9
55099,WI,"Price County, WI","6,853","6,384",469,6.8
55101,WI,"Racine County, WI","99,697","91,452","8,245",8.3
55103,WI,"Richland County, WI","9,346","8,782",564,6
55105,WI,"Rock County, WI","82,138","75,851","6,287",7.7
55107,WI,"Rusk County, WI","6,731","6,161",570,8.5
55109,WI,"St. Croix County, WI","47,803","45,251","2,552",5.3
55111,WI,"Sauk County, WI","35,375","33,181","2,194",6.2
55113,WI,"Sawyer County, WI","8,184","7,296",888,10.9
55115,WI,"Shawano County, WI","21,460","19,869","1,591",7.4
55117,WI,"Sheboygan County, WI","60,745","57,074","3,671",6
55119,WI,"Taylor County, WI","10,985","10,286",699,6.4
55121,WI,"Trempealeau County, WI","16,411","15,501",910,5.5
55123,WI,"Vernon County, WI","15,131","14,235",896,5.9
55125,WI,"Vilas County, WI","10,175","9,152","1,023",10.1
55127,WI,"Walworth County, WI","56,775","52,919","3,856",6.8
55129,WI,"Washburn County, WI","7,995","7,406",589,7.4
55131,WI,"Washington County, WI","75,244","70,976","4,268",5.7
55133,WI,"Waukesha County, WI","218,987","207,001","11,986",5.5
55135,WI,"Waupaca County, WI","27,345","25,362","1,983",7.3
55137,WI,"Waushara County, WI","11,822","10,816","1,006",8.5
55139,WI,"Winnebago County, WI","91,645","85,832","5,813",6.3
55141,WI,"Wood County, WI","38,995","36,178","2,817",7.2
56000,WY,Wyoming,"302,201","287,792","14,409",4.8
56001,WY,"Albany County, WY","20,392","19,620",772,3.8
56003,WY,"Big Horn County, WY","5,502","5,214",288,5.2
56005,WY,"Campbell County, WY","25,328","24,242","1,086",4.3
56007,WY,"Carbon County, WY","8,257","7,897",360,4.4
56009,WY,"Converse County, WY","7,991","7,695",296,3.7
56011,WY,"Crook County, WY","3,638","3,475",163,4.5
56013,WY,"Fremont County, WY","20,746","19,553","1,193",5.8
56015,WY,"Goshen County, WY","7,227","6,921",306,4.2
56017,WY,"Hot Springs County, WY","2,520","2,400",120,4.8
56019,WY,"Johnson County, WY","4,413","4,187",226,5.1
56021,WY,"Laramie County, WY","47,889","45,571","2,318",4.8
56023,WY,"Lincoln County, WY","8,050","7,583",467,5.8
56025,WY,"Natrona County, WY","42,485","40,539","1,946",4.6
56027,WY,"Niobrara County, WY","1,360","1,312",48,3.5
56029,WY,"Park County, WY","15,636","14,832",804,5.1
56031,WY,"Platte County, WY","4,735","4,525",210,4.4
56033,WY,"Sheridan County, WY","15,565","14,701",864,5.6
56035,WY,"Sublette County, WY","5,008","4,770",238,4.8
56037,WY,"Sweetwater County, WY","23,539","22,499","1,040",4.4
56039,WY,"Teton County, WY","13,906","13,120",786,5.7
56041,WY,"Uinta County, WY","9,817","9,295",522,5.3
56043,WY,"Washakie County, WY","4,300","4,085",215,5
56045,WY,"Weston County, WY","3,899","3,758",141,3.6
72000,PR,Puerto Rico,"1,166,320","999,531","166,789",14.3
72001,PR,"Adjuntas Municipio, PR","4,814","3,702","1,112",23.1
72003,PR,"Aguada Municipio, PR","12,355","10,071","2,284",18.5
72005,PR,"Aguadilla Municipio, PR","15,382","12,693","2,689",17.5
72007,PR,"Aguas Buenas Municipio, PR","7,117","5,921","1,196",16.8
72009,PR,"Aibonito Municipio, PR","7,012","5,816","1,196",17.1
72011,PR,"Anasco Municipio, PR","9,259","7,554","1,705",18.4
72013,PR,"Arecibo Municipio, PR","25,281","21,338","3,943",15.6
72015,PR,"Arroyo Municipio, PR","5,661","4,227","1,434",25.3
72017,PR,"Barceloneta Municipio, PR","6,321","4,964","1,357",21.5
72019,PR,"Barranquitas Municipio, PR","7,725","6,527","1,198",15.5
72021,PR,"Bayamon Municipio, PR","69,653","62,613","7,040",10.1
72023,PR,"Cabo Rojo Municipio, PR","14,878","11,878","3,000",20.2
72025,PR,"Caguas Municipio, PR","50,558","44,534","6,024",11.9
72027,PR,"Camuy Municipio, PR","9,990","8,486","1,504",15.1
72029,PR,"Canovanas Municipio, PR","16,427","14,276","2,151",13.1
72031,PR,"Carolina Municipio, PR","64,572","58,444","6,128",9.5
72033,PR,"Catano Municipio, PR","8,470","7,366","1,104",13
72035,PR,"Cayey Municipio, PR","16,912","14,616","2,296",13.6
72037,PR,"Ceiba Municipio, PR","4,195","3,437",758,18.1
72039,PR,"Ciales Municipio, PR","4,465","3,317","1,148",25.7
72041,PR,"Cidra Municipio, PR","16,280","14,210","2,070",12.7
72043,PR,"Coamo Municipio, PR","11,414","9,106","2,308",20.2
72045,PR,"Comerio Municipio, PR","5,492","4,395","1,097",20
72047,PR,"Corozal Municipio, PR","9,748","8,285","1,463",15
72049,PR,"Culebra Municipio, PR",850,793,57,6.7
72051,PR,"Dorado Municipio, PR","12,844","11,707","1,137",8.9
72053,PR,"Fajardo Municipio, PR","12,255","10,154","2,101",17.1
72054,PR,"Florida Municipio, PR","3,696","2,924",772,20.9
72055,PR,"Guanica Municipio, PR","4,776","3,503","1,273",26.7
72057,PR,"Guayama Municipio, PR","12,982","10,159","2,823",21.7
72059,PR,"Guayanilla Municipio, PR","5,696","4,443","1,253",22
